ensembl_gene_id,external_gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,entrezgene_id,status
ENSG00000189409,MMP23B,16.184517157432698,-0.44808684410127575,0.5455977804195763,-0.8212768823155538,0.41148857254515453,0.8013118385448325,8510,stable
ENSG00000248333,CDK11B,3131.8468216979445,-0.2727327423040686,0.12917018100384317,-2.1114218481737206,0.03473606878605134,0.34521563181994047,984,stable
ENSG00000189339,SLC35E2B,2114.839122718928,0.5049092396606542,0.2204021783027608,2.290854126528066,0.021971851910802368,0.29192428544072707,728661,stable
ENSG00000008128,CDK11A,2419.026541807897,-0.15532696750075495,0.18890442730881712,-0.8222515994653189,0.4109337170410949,0.8011521353333421,728642,stable
ENSG00000215790,SLC35E2A,1604.6145612531345,-0.2563296923549648,0.248012072516846,-1.0335371570976803,0.30135259116307245,0.7297801517783129,9906,stable
ENSG00000008130,NADK,7202.426620505782,-0.31405867676432286,0.1260977682084419,-2.4905966316959565,0.012752881157167708,0.2319913898260089,65220,stable
ENSG00000078369,GNB1,21493.757991941617,0.03916741845309143,0.12343169249648941,0.3173205978213854,0.7510003495684754,0.934504675090736,2782,stable
ENSG00000169885,CALML6,152.4245581984582,-0.48288745176434206,0.5459625093317662,-0.8844699837638574,0.3764425588613295,0.7802184033765458,163688,stable
ENSG00000178821,TMEM52,48.55347703328792,-0.12793849502028296,0.5882383821532411,-0.21749429976324444,0.8278231488155494,0.9583500845668351,339456,stable
ENSG00000142609,CFAP74,5.324482112169735,-0.5910950935878088,0.49289679379240975,-1.1992268990833739,0.23043973056528988,0.6770657292621034,85452,stable
ENSG00000187730,GABRD,20.35941728330743,-0.29362786874671953,0.5122656283488156,-0.573194554733585,0.566512970886085,0.8675778346596242,2563,stable
ENSG00000067606,PRKCZ,1125.2562464463347,0.02727511704488859,0.22462083328676144,0.1214273700519484,0.9033525391083927,0.977079156306114,5590,stable
ENSG00000162585,FAAP20,2818.57541955154,0.008419406582509805,0.3014350424136835,0.027931080988769636,0.9777171190642745,0.9945762089726327,199990,stable
ENSG00000157933,SKI,810.4751943964359,-0.20486333988655425,0.2234309102061406,-0.9168979336724018,0.3591961268644277,0.7696041103118312,6497,stable
ENSG00000116151,MORN1,316.31670827105023,0.17152705018775896,0.21212096481488246,0.8086284650715703,0.4187288864804731,0.8046861107594616,79906,stable
ENSG00000157916,RER1,6464.621674787113,0.017057739675603863,0.15185618934548814,0.11232824785821396,0.9105631449827003,0.9788178089511319,11079,stable
ENSG00000157911,PEX10,2540.615635798311,0.0361853876733666,0.2111750367930837,0.17135258136037282,0.8639465378407996,0.9671551519872956,5192,stable
ENSG00000149527,PLCH2,579.5696520635965,-0.19230396725739188,0.4953522152492899,-0.3882166291728672,0.6978557280622615,0.9183853635154237,9651,stable
ENSG00000157881,PANK4,1382.7479420828079,-0.01665080043477235,0.1475515480233639,-0.11284734493016499,0.9101515822190634,0.9786794116727296,55229,stable
ENSG00000197921,HES5,2.780399820640933,-1.2540951058755785,0.761326684274437,-1.6472496390570652,0.09950674460689894,0.5206300566203249,388585,stable
ENSG00000157873,TNFRSF14,3389.989013402792,-0.142317981561921,0.34519500671970665,-0.41228285111748775,0.6801321165919851,0.9116252859849303,8764,stable
ENSG00000157870,PRXL2B,1043.2127621417035,-0.007875014327698715,0.23420162065616645,-0.03362493524013694,0.9731762380621436,0.9937539765433738,127281,stable
ENSG00000142606,MMEL1,298.9806885784048,0.0287095283061923,0.27845292664852783,0.10310370464315637,0.917880664815739,0.9800199679196152,79258,stable
ENSG00000215912,TTC34,76.74736799217392,0.659933199415162,0.3334678213003983,1.9790011427239735,0.04781587760621909,0.3952344693174797,100287898,stable
ENSG00000142611,PRDM16,6.307712122928811,-0.3007319810921874,0.5205139553195629,-0.5777596892816387,0.5634263741777445,0.8661279563854811,63976,stable
ENSG00000130762,ARHGEF16,20.67037525443385,0.08957569378172331,0.5649846148059525,0.15854536819996176,0.8740270740559954,0.97020859785717,27237,stable
ENSG00000162591,MEGF6,146.0344364679235,0.21270040581975336,0.4861532389388414,0.43751720400758515,0.6617363021112389,0.9052958323156454,1953,stable
ENSG00000158109,TPRG1L,1129.5345086838263,0.1258698391647115,0.19050284055859365,0.6607242117526183,0.5087891937599783,0.8469872900789184,127262,stable
ENSG00000116213,WRAP73,2054.584020398533,-0.036336640763171967,0.15754779879843195,-0.23063883494596701,0.8175953949417099,0.9548135945194537,49856,stable
ENSG00000078900,TP73,296.2550159371024,-0.7650303563633855,0.47173039591287136,-1.621753363768161,0.10485616767266753,0.5304717446737109,7161,stable
ENSG00000162592,CCDC27,35.802145092650335,0.8825057418124862,0.3749961063482521,2.353373080073848,0.018603957734838583,0.2724625870779383,148870,stable
ENSG00000235169,SMIM1,29.62857417285691,-0.15862069150239558,0.5521447375750597,-0.28728099845528704,0.7738971707666727,0.9427738039121595,388588,stable
ENSG00000130764,LRRC47,4143.117412918744,0.06871214237671064,0.14588508307871906,0.4710018387529986,0.6376394218235377,0.8961079085852478,57470,stable
ENSG00000116198,CEP104,1892.379387494639,0.36624171105660036,0.15543066931304936,2.3563027340438283,0.018457868287864446,0.2720961299622784,9731,stable
ENSG00000169598,DFFB,871.617741662718,0.615635797758335,0.28216751954670044,2.1818095815824172,0.029123589135010182,0.32241871650293813,1677,stable
ENSG00000198912,C1orf174,1879.0665853568366,0.13752818877336448,0.17090498644389168,0.804705536304028,0.4209896240263947,0.8057469674891566,339448,stable
ENSG00000196581,AJAP1,155.69519381059402,0.710961627124734,0.9304030913811625,0.7641436638708148,0.4447816343105227,0.817367146015789,55966,stable
ENSG00000131697,NPHP4,608.4489168315854,-0.05037589062453937,0.12703898966918623,-0.39653881659260576,0.6917075782165181,0.9160137429805899,261734,stable
ENSG00000069424,KCNAB2,6076.4462831615965,0.06336044512291088,0.19027230841136122,0.3329987724011215,0.739135209808552,0.9298612310483543,8514,stable
ENSG00000116254,CHD5,24.455346574516746,-0.7047661301818258,0.3610636192347691,-1.9519167610281334,0.050948087982382026,0.40560640044271906,26038,stable
ENSG00000116251,RPL22,29541.25939441931,-0.1277148774020491,0.22976932300112662,-0.5558395513113075,0.5783205449081694,0.8719581666049163,6146,stable
ENSG00000158286,RNF207,296.1098915886156,-0.2758647904552814,0.30544127435985785,-0.9031680182497841,0.3664367288393247,0.775429214447916,388591,stable
ENSG00000116237,ICMT,3371.445076412105,0.28048851492950616,0.11166332619869625,2.511912590087085,0.01200788271129065,0.22423204059873633,23463,stable
ENSG00000158292,GPR153,204.9257919062578,0.019609307534468476,0.37298325543144556,0.052574230207159185,0.958071149881593,0.990750962616869,387509,stable
ENSG00000097021,ACOT7,4040.231506143851,-0.21625289783169188,0.22173550767172628,-0.9752741006724495,0.3294243139304035,0.748439040217129,11332,stable
ENSG00000069812,HES2,2.9479553347338103,-1.1039432805795089,0.8642555368293071,-1.2773343456144277,0.2014842329513386,0.6529710124422227,54626,stable
ENSG00000187017,ESPN,49.17006726224919,-0.7134749834002642,0.4824886910561255,-1.4787392878339385,0.13921000767538197,0.5816953332646195,83715,stable
ENSG00000215788,TNFRSF25,294.1819285372379,-0.588314583124186,0.38001314137294756,-1.5481427326398958,0.12158793560761186,0.5549241405553573,8718,stable
ENSG00000171680,PLEKHG5,162.4804035321337,-0.3108673505744648,0.2967041271879594,-1.0477351748381076,0.29476063667830915,0.7253486065038486,57449,stable
ENSG00000162408,NOL9,4213.35961418705,0.16944509895610216,0.29018585141717657,0.5839192301367745,0.5592746546222591,0.8644779263969815,79707,stable
ENSG00000173662,TAS1R1,22.92649276830379,-1.1400510772360306,0.7121958220664671,-1.6007550759398206,0.10943117725189047,0.5376778031950102,80835,stable
ENSG00000204859,ZBTB48,3525.81153082961,6.611672454857247e-5,0.3394450256830907,1.9477888773158724e-4,0.9998445889336913,0.9999782133358208,3104,stable
ENSG00000162413,KLHL21,1364.8759453008056,-0.32647929836059814,0.5051809436349887,-0.646262101676763,0.5181096271852644,0.8497289184064286,9903,stable
ENSG00000116273,PHF13,1055.7313078225145,-0.15914165617573078,0.17370548662006638,-0.9161579134446685,0.35958407608140314,0.7697868991505606,148479,stable
ENSG00000041988,THAP3,3505.70441637782,-0.18322801369448558,0.23168137710706524,-0.7908620709286087,0.4290244838477555,0.8089729047422276,90326,stable
ENSG00000007923,DNAJC11,4343.98844339575,-0.1212003943784579,0.12375021877421633,-0.9793953948444277,0.327384651651696,0.7472877964421129,55735,stable
ENSG00000171735,CAMTA1,2428.1430669149418,-0.12746178772110037,0.1884553270233721,-0.6763501448027132,0.4988183625624391,0.8436856223124191,23261,stable
ENSG00000049245,VAMP3,1374.0223610703013,0.2363642160137419,0.1630086828382942,1.4500099743043562,0.14705573779359774,0.5902564131214865,9341,stable
ENSG00000049246,PER3,328.2109523170288,0.5551290465571221,0.586640572469991,0.9462847825540045,0.3440033528631606,0.7603794196803014,8863,stable
ENSG00000049247,UTS2,53.19856349745155,0.3116195758422569,0.5624813236600044,0.5540087514632174,0.5795728564670033,0.872323158245037,10911,stable
ENSG00000049249,TNFRSF9,407.2857169159597,0.2093922259635204,0.5381498084402472,0.3890965353502862,0.6972047363341333,0.9182259354702709,3604,stable
ENSG00000116288,PARK7,11439.64402992154,-0.1438045226185648,0.16913846947582722,-0.8502177125300103,0.39520405585963625,0.7921730343267309,11315,stable
ENSG00000116285,ERRFI1,319.10824309035684,0.7209716355731559,0.3716114077090622,1.9401224521546736,0.05236480999668903,0.4103435573944953,54206,stable
ENSG00000162426,SLC45A1,17.13576323858376,-0.14850239379778968,0.3711286021956765,-0.4001372918153374,0.6890553986040406,0.91526054871468,50651,stable
ENSG00000142599,RERE,10266.06316038932,0.08307883811322983,0.20518466106746946,0.4048978987075042,0.6855525630203082,0.9131955509723169,473,stable
ENSG00000074800,ENO1,84921.19390027004,-0.4192496255932192,0.2051152814908904,-2.0439707005050183,0.04095644173121077,0.3711426325564721,2023,stable
ENSG00000142583,SLC2A5,7121.209571771663,0.04043789507126403,0.3588515003777451,0.11268698898763715,0.9102787168250092,0.9787809587068437,6518,stable
ENSG00000180758,GPR157,198.07000270759661,0.4066602404901607,0.4249699809812585,0.9569152144609827,0.33861005122356064,0.7555686375941904,80045,stable
ENSG00000049239,H6PD,1271.2690546550714,0.14521323425421634,0.2223878593810959,0.652972849589649,0.5137737820924866,0.8475313784391323,9563,stable
ENSG00000171621,SPSB1,304.23484674328034,0.10717065332990416,0.44581323880777096,0.24039360880468333,0.8100251323993535,0.9537491951635056,80176,stable
ENSG00000171612,SLC25A33,1158.798994759894,0.36818376183955215,0.1397790911371937,2.6340403192218385,0.008437546785773915,0.19651672573722848,84275,stable
ENSG00000188807,TMEM201,1687.5605106652663,-0.2251698756557191,0.2103853910553434,-1.0702733422991644,0.28449628990400655,0.7166634639389491,199953,stable
ENSG00000171608,PIK3CD,6018.092508120609,-0.045966714417828014,0.24155472574964568,-0.19029523961981704,0.8490777837306435,0.9636757929975582,5293,stable
ENSG00000171603,CLSTN1,12311.291453218975,0.09313369968716614,0.16366790450011512,0.5690407045389931,0.5693285167386763,0.8683843651459181,22883,stable
ENSG00000178585,CTNNBIP1,607.7470372993454,-0.03597570572254192,0.2170440354144273,-0.16575302635637668,0.8683513141860942,0.9684712778780641,56998,stable
ENSG00000162441,LZIC,1041.038928721863,0.12019065966139669,0.14756846292822604,0.81447388741763,0.4153735255132219,0.8032579458059308,84328,stable
ENSG00000173614,NMNAT1,362.644452283129,0.03998922091339967,0.1598619410373547,0.2501484759531066,0.8024725289312268,0.9522780051943446,64802,stable
ENSG00000162444,RBP7,124.2861241076467,-0.8905539779473572,0.5042486744233546,-1.766100781456235,0.07737894240369551,0.4725415761850948,116362,stable
ENSG00000130939,UBE4B,2442.0028700408157,0.17937388505240678,0.15194202303624146,1.1805416399492208,0.23778485932915017,0.6824498724242554,10277,stable
ENSG00000054523,KIF1B,337.23889767814336,-0.23986696162823562,0.2854963298923876,-0.8401752895340158,0.4008101110848428,0.7962679792008326,23095,stable
ENSG00000142657,PGD,6513.040723713076,-0.31211239449030903,0.15756276670262923,-1.9808765803114123,0.04760511605218709,0.3946395593536765,5226,stable
ENSG00000251503,CENPS-CORT,606.9278409267769,0.14393076357768672,0.17930039844978954,0.8027353247516202,0.42212773090458866,0.806253111449122,100526739,stable
ENSG00000175279,CENPS,650.061575560921,0.10552783941673928,0.18446585544604113,0.5720724800889109,0.5672728722583819,0.8678467416837667,378708,stable
ENSG00000241563,CORT,120.36866120268279,-0.07105565477722547,0.2367088515673289,-0.3001816548335311,0.764038597518097,0.938879044790694,1325,stable
ENSG00000160049,DFFA,3792.3641179576116,0.15245870155934038,0.1663206862396135,0.9166550776473917,0.3593234130326102,0.7696041103118312,1676,stable
ENSG00000142655,PEX14,1024.0752537323917,-0.2853754570767943,0.1239213330054588,-2.30287594682526,0.021285823850423043,0.2875315212719149,5195,stable
ENSG00000130940,CASZ1,258.3351373497334,0.0735665197681926,0.30956710928503006,0.23764320420893664,0.812157838146566,0.9541621308149578,54897,stable
ENSG00000175262,C1orf127,18.51765422348356,0.18431996057267916,0.49588575093438747,0.3716984410731077,0.7101173858248129,0.9210316010714286,148345,stable
ENSG00000120948,TARDBP,16060.20238305148,-0.14301054887366688,0.14859448158883592,-0.9624216683186129,0.33583783350090174,0.7534030176371272,23435,stable
ENSG00000009724,MASP2,244.68871291959297,0.007733236797191505,0.2378655387005948,0.03251095908821603,0.9740645765619106,0.9938260158592347,10747,stable
ENSG00000116649,SRM,12479.199148361477,-0.18202271956906352,0.21670450876963643,-0.8399581559355522,0.4009318483821973,0.7962773310979981,6723,stable
ENSG00000171824,EXOSC10,5004.917169284218,0.15666763768429182,0.1162365174108615,1.3478349246349006,0.17771148223946162,0.6257060573936954,5394,stable
ENSG00000198793,MTOR,3563.218375932227,0.2290396641487051,0.1659065714649025,1.3805340085468427,0.1674222860040959,0.6166628164447652,2475,stable
ENSG00000171819,ANGPTL7,12.592938974562335,-0.8827221929182868,0.5335790129257664,-1.6543420403251403,0.09805803566066731,0.5175016289609335,10218,stable
ENSG00000120942,UBIAD1,1229.7673036958874,-0.1032135771382355,0.1639802921199042,-0.6294267183203003,0.5290697306371657,0.853503493554903,29914,stable
ENSG00000204624,DISP3,26.31278192505053,-0.6768299411399231,0.5637643336614343,-1.2005547366648237,0.22992396789845293,0.6764171061496108,57540,stable
ENSG00000116661,FBXO2,202.97420947279394,0.08810999218065213,0.5103310584624503,0.17265261582572322,0.8629244914243899,0.966949394436175,26232,stable
ENSG00000132879,FBXO44,1490.3334567125057,0.03799027783606838,0.32117617406402754,0.11828485704700775,0.9058419554889704,0.9772391887976514,93611,stable
ENSG00000116663,FBXO6,200.19818557597335,0.13002130767019143,0.3645741107074777,0.3566388941273898,0.7213621563727436,0.9246959451409019,26270,stable
ENSG00000116670,MAD2L2,3796.8486757698383,-0.004876800778108403,0.25692636033492,-0.01898131733836567,0.9848560093299077,0.9958533060874738,10459,stable
ENSG00000162490,DRAXIN,13.727494831883217,0.5196326314293931,0.5151419980824671,1.0087172728366969,0.3131102455421807,0.7395756403424317,374946,stable
ENSG00000177674,AGTRAP,928.1676406667817,-0.25720704727868876,0.3013249554357368,-0.8535869420664131,0.3933338961676261,0.7917489887172282,57085,stable
ENSG00000215910,C1orf167,731.1779805322506,0.9548384328583654,0.4566224513276177,2.0910895425360665,0.0365200379637857,0.35321189544683723,284498,stable
ENSG00000177000,MTHFR,2139.0804986677063,0.6108696070433641,0.21686473955613417,2.8168230957861367,0.00485012321737211,0.15511067135557344,4524,stable
ENSG00000011021,CLCN6,1854.479622891372,-0.001079602768724486,0.15663797823646658,-0.006892343612190124,0.9945007489838902,0.9982567297757744,1185,stable
ENSG00000175206,NPPA,271.16486045910415,-0.27302935191523403,0.26546030249230296,-1.0285129239734463,0.3037086146311674,0.7312164136064799,4878,stable
ENSG00000116685,KIAA2013,3604.830935888429,-0.22072396227349578,0.16884833409518396,-1.3072320994832454,0.19113389686130478,0.6402643317643574,90231,stable
ENSG00000083444,PLOD1,1649.3178561951815,-0.21695269006907267,0.24516028436123688,-0.8849422353801764,0.3761877870914912,0.7802123757220742,5351,stable
ENSG00000116688,MFN2,3888.781007006591,-0.06882650747036596,0.09977325617720594,-0.6898292198474923,0.4903015910487883,0.8404448162660728,9927,stable
ENSG00000116691,MIIP,2810.8569354089896,-0.21399645304697648,0.23875217036336197,-0.8963120742370247,0.3700861122108373,0.7774145742399442,60672,stable
ENSG00000120949,TNFRSF8,112.93309540057128,-0.8969783918584052,0.5983971530535079,-1.498968347829353,0.1338818435839381,0.5749252299774675,943,stable
ENSG00000028137,TNFRSF1B,1289.0702361176159,-0.12755415234443923,0.3719822565434381,-0.3429038619468242,0.7316707863120997,0.9283559599637405,7133,stable
ENSG00000048707,VPS13D,1373.9687614806169,0.057057689898747405,0.1585680303070537,0.35983098098815997,0.7189735334109659,0.9239183373024751,55187,stable
ENSG00000162496,DHRS3,504.69372477410656,-0.2407942040640026,0.3517641208014527,-0.6845331568079815,0.4936385595469147,0.841874238917351,9249,stable
ENSG00000179172,HNRNPCL1,17.677538297172767,-1.2555543951254522,0.46374644227835177,-2.70741569241374,0.006780929129307501,0.17870026284706841,343069,stable
ENSG00000277058,HNRNPCL3,2.40376612987732,-1.1571858546407134,0.7331741048624374,-1.5783234118147582,0.11449133008506811,0.5439390518194636,649330,stable
ENSG00000275774,HNRNPCL2,6.582954251412782,-0.270968038675507,0.47486502786828033,-0.5706211718557406,0.5682564637390146,0.8682155825430589,440563,stable
ENSG00000179412,HNRNPCL4,4.380375059822274,-2.132897979182943,0.759821813054489,-2.8071028529816457,0.004998927786946711,0.15750336918465063,101060301,stable
ENSG00000162494,LRRC38,2.2084470636702087,-1.840988429659579,1.1886848183551209,-1.548760782700248,0.12143923622453673,0.5545632489924153,126755,stable
ENSG00000162493,PDPN,330.3369792237369,0.6276716603565969,0.6117945195644672,1.025951753872252,0.3049143260095131,0.7324483432971081,10630,stable
ENSG00000116731,PRDM2,4100.132455557355,0.09416321906493627,0.25665199992907123,0.36689064994996873,0.7137005861175048,0.9228073666295791,7799,stable
ENSG00000189337,KAZN,364.5953608335306,-0.05792360407835467,0.6187715756478663,-0.09361064140302094,0.9254184561201612,0.9817648166111747,23254,stable
ENSG00000171729,TMEM51,159.9668455956632,0.5439978068778509,0.38254680692725274,1.4220424717368,0.1550139216825313,0.6000066990894612,55092,stable
ENSG00000142621,FHAD1,32.82456724133104,0.5798397983281633,0.5112847336989554,1.1340839264517786,0.25675934526828886,0.6960711520048455,114827,stable
ENSG00000142634,EFHD2,6160.134315976776,-0.3399692844765794,0.20535128671520433,-1.6555498137592526,0.09781302063236164,0.5171624894943185,79180,stable
ENSG00000162438,CTRC,9.203365853441229,-0.708208571219075,0.4541354364463509,-1.5594655567089597,0.11888623059425919,0.5505073451380131,11330,stable
ENSG00000215704,CELA2B,9.609051285391603,0.591756906623613,0.4151687623864215,1.4253406331009817,0.1540587599071984,0.599174243871113,51032,stable
ENSG00000132906,CASP9,707.9095872900056,-0.035247797367666915,0.14379083518363145,-0.24513243366764573,0.8063538904511065,0.952972253525513,842,stable
ENSG00000116138,DNAJC16,1006.9263551689718,0.13514443740854737,0.12592994616706465,1.0731715650005784,0.2831941462408498,0.716229328908206,23341,stable
ENSG00000116771,AGMAT,395.65309399724134,0.591059880430844,0.32681490637213845,1.808546271625121,0.07052152200802465,0.45744127930776973,79814,stable
ENSG00000197312,DDI2,2892.9217742175565,0.19455292802801832,0.16991775644948465,1.1449829146364556,0.25221623492782136,0.6933265043660073,84301,stable
ENSG00000215695,RSC1A1,369.8756297932027,0.18892312478113935,0.23759558433099678,0.7951457739128209,0.4265287106705505,0.8081340860315372,6248,stable
ENSG00000116786,PLEKHM2,3072.967803050052,0.12093606108841287,0.16095315791216416,0.751374267253647,0.45242744479232283,0.8213876222700349,23207,stable
ENSG00000162461,SLC25A34,99.74742700648441,0.014312511024357986,0.30402291661681563,0.04707707952949214,0.9624517949648353,0.9918077675047295,284723,stable
ENSG00000162458,FBLIM1,262.4681068735101,0.11553229194849633,0.30059453375352446,0.38434595102527114,0.7007220544979809,0.9190515501870796,54751,stable
ENSG00000233954,UQCRHL,631.6723138616891,-0.3900970460047715,0.2953821105920399,-1.3206522399846514,0.18661734569195862,0.6366320466725486,440567,stable
ENSG00000065526,SPEN,5246.621376205069,0.0800314315461064,0.19792819376708515,0.40434578835334867,0.6859584590985224,0.9133819569212771,23013,stable
ENSG00000116809,ZBTB17,1983.0191524025663,-0.3511616766770506,0.22821018514498564,-1.5387642600348967,0.1238618580302451,0.5590018854527374,7709,stable
ENSG00000173641,HSPB7,34.094557821531964,-2.5218353293186486,0.817056879222592,-3.086486869455292,0.0020253689165662166,0.09828054963073694,27129,mRNA_down
ENSG00000185519,FAM131C,2.929726261817611,-1.2912849992924993,0.9161432851488854,-1.4094793033195112,0.15869348911178052,0.6038594113535688,348487,stable
ENSG00000142627,EPHA2,150.06948983311153,-1.1354878879578958,0.4075251884353045,-2.7863011175275045,0.005331332197597653,0.16251333808848079,1969,stable
ENSG00000142632,ARHGEF19,354.1219998442106,-0.3213001069235465,0.34385830240753407,-0.9343968276291551,0.35009923355808736,0.7642909043227352,128272,stable
ENSG00000132881,CPLANE2,122.2604323727015,-0.7217970082958485,0.23928044908588242,-3.0165314845124747,0.0025568466359618797,0.10971944781953921,79363,mRNA_down
ENSG00000037637,FBXO42,1373.3001065929996,-0.06277973853723544,0.11959968853837792,-0.524915568798411,0.5996418859834948,0.8811711376344882,54455,stable
ENSG00000055070,SZRD1,6895.458805720758,-0.20348356308475293,0.14776127221383317,-1.3771102538307947,0.16847816297303758,0.617890876064066,26099,stable
ENSG00000187144,SPATA21,2101.629965152278,-0.1257484791746694,0.1576513418681618,-0.7976365927784387,0.42508140942472306,0.8075899282634971,374955,stable
ENSG00000157191,NECAP2,3511.7368368185953,-0.21289086939503696,0.1492376483144423,-1.4265225417280627,0.15371756491010563,0.5987060310124033,55707,stable
ENSG00000219481,NBPF1,491.24072088394746,0.7758328876496918,0.35051590376100805,2.213402813752717,0.026869886853282336,0.3130880471257896,55672,stable
